Alive precision,AliveDate,Alternate Link,Alternate_ID,Alternate_name,BirthDate,BornPrecision,DeathDate,DeathPrecision,FullTextPageNum,Index Category 1,LifeLength,LifeLength Precision,LineNumber,NameInIndex,NameOnChart,On Chart: Line #,OnChartCategory,Region_final,Section starting Line,Sex or gender V2,UO_ID,Watkins_ID,WikiLink,WikiLink in MM10?,aproxBirthDate,aproxDeathDate,case,continent,country,discrepancy
,,,,,,,-1046.0,d. af.,61.0,,,,147.0,Deucalion,Deucalion,21.0,Statesmen and Warriors,0,126.0,male,744.0,,https://en.wikipedia.org/wiki/Deucalion,https://en.wikipedia.org/wiki/Deucalion,1001.0,1047.0,case8,0,0,
fl.,-350.0,,,,,,,,61.0,Ph,,,71.0,Dexippus,Dexipus,3.0,Mathematicians &cc Physicians,Turky in Europe,68.0,male,745.0,,https://en.wikipedia.org/wiki/Dexippus_of_Cos,https://en.wikipedia.org/wiki/Dexippus_of_Cos,-373.0,-327.0,"case3
",Europe,Greece,
,,,,,,,801.0,d.,61.0,H,,,13.0,Diaconus P.,Diaconus,13.0,Historians and Antiquaries Lawyers,Italy,0.0,male,746.0,9885.0,https://en.wikipedia.org/wiki/Paul_the_Deacon,https://en.wikipedia.org/wiki/Paul_the_Deacon,756.0,801.0,case2,Europe,Italy,
fl.,-412.0,,,Diagoras,,,,,61.0,HP,,,117.0,Diagoras,Diagoras,19.0,Divines and Metaphysicians &cc, ,98.0,male,747.0,3509.0,https://en.wikipedia.org/wiki/Diagoras_of_Melos,https://en.wikipedia.org/wiki/Diagoras_of_Melos,-435.0,-389.0,"case3
",Europe,Greece,
fl.,-310.0,,,Dicearchus,,,,,61.0,HP,,,119.0,Dicaearchus,Dicaearchus,21.0,Divines and Metaphysicians &cc, ,98.0,male,748.0,3512.0,https://en.wikipedia.org/wiki/Dicaearchus,https://en.wikipedia.org/wiki/Dicaearchus,-333.0,-287.0,"case3
",Europe,Italy,
fl. ab.,60.0,,,,,,,,61.0,H,,,15.0,"Dictys, Cretensis",Dictys Cret,15.0,Historians and Antiquaries Lawyers,0,0.0,male,749.0,3518.0,https://en.wikipedia.org/wiki/Dictys_Cretensis,https://en.wikipedia.org/wiki/Dictys_Cretensis,37.0,83.0,case13,0,0,
fl.,-883.0,,,,,,,,61.0,,,,146.0,Dido,Dido,20.0,Statesmen and Warriors, ,126.0,female,750.0,3521.0,https://en.wikipedia.org/wiki/Dido,missing from MM10,-906.0,-860.0,"case3
",Asia,Lebanon,
,,,,Didymus,,,395.0,d.,62.0,P,85.0,,121.0,Didymus of Alex,Didymus Al:,23.0,Divines and Metaphysicians &cc,Africa,98.0,male,751.0,3525.0,https://en.wikipedia.org/wiki/Didymus_the_Blind,missing from MM10,310.0,395.0,case1,Africa|Asia,Egypt,Cat
fl.,-40.0,,,Didymus,,,,,62.0,Cr,,,31.0,Didymus of Scholiaft,Didymus,9.0,Orators and Critics &cc,Africa,22.0,male,752.0,3524.0,https://en.wikipedia.org/wiki/Didymus_Chalcenterus,https://en.wikipedia.org/wiki/Didymus_Chalcenterus,-63.0,-17.0,"case3
",Africa|Asia,Egypt,
,,,,"Digby, Sir Kenelm",,,1665.0,d.,62.0,M,62.0,,85.0,"Digby, Kenelm",K. Digby,17.0,Mathematicians &cc Physicians,Great Britain,68.0,male,753.0,3536.0,https://en.wikipedia.org/wiki/Kenelm_Digby,https://en.wikipedia.org/wiki/Kenelm_Digby,1603.0,1665.0,case1,Europe,United Kingdom,
,,,,,,,-294.0,d.,62.0,Or,,,40.0,Dinarchus,Dinarchus,18.0,Orators and Critics &cc,Turky in Europe,22.0,male,754.0,3544.0,https://en.wikipedia.org/wiki/Dinarchus,https://en.wikipedia.org/wiki/Dinarchus,-339.0,-294.0,case2,Europe,Greece,
fl.,-300.0,,,Dinocrates or Dinochares,,,,,62.0,Ar,,,67.0,Dinocrates,Dinocrates,25.0,Artists Poets,Turky in Europe,42.0,male,755.0,3546.0,https://en.wikipedia.org/wiki/Dinocrates,https://en.wikipedia.org/wiki/Dinocrates,-323.0,-277.0,"case3
",Europe,Greece,
fl.,229.0,,,"Dion Cassius, also named Cocceius or Cocceianus",,,,,62.0,H,,,20.0,Dio Cassius,Dio: Cassius,20.0,Historians and Antiquaries Lawyers, ,0.0,male,757.0,3560.0,https://en.wikipedia.org/wiki/Cassius_Dio,missing from MM10,206.0,252.0,"case3
",Asia|Europe,Turkey,
fl.,-320.0,,,,,,,,62.0,Ph,,,75.0,Diocles,Diocles,7.0,Mathematicians &cc Physicians, ,68.0,male,758.0,,https://en.wikipedia.org/wiki/Diocles_of_Carystus,https://en.wikipedia.org/wiki/Diocles_of_Carystus,-343.0,-297.0,"case3
",Europe,Greece,
,,,,Diocletian. C. Valerius Aurelius Diocletianus,,,313.0,d.,61.0,,80.0,,136.0,Dioclesian,Diocletian,10.0,Statesmen and Warriors,Germany,126.0,male,760.0,3551.0,https://en.wikipedia.org/wiki/Diocletian,missing from MM10,233.0,313.0,case1,Europe,Croatia,
fl.,-310.0,,,,,,,,62.0,HP Meg,,,124.0,Diodorus,Diodorus,26.0,Divines and Metaphysicians &cc,Turky in Asia,98.0,male,761.0,,https://en.wikipedia.org/wiki/Diodorus_Cronus,https://en.wikipedia.org/wiki/Diodorus_Cronus,-333.0,-287.0,"case3
",Asia|Europe,Turkey,
fl.,-44.0,,,"Diodorus, named Siculus",,,,,62.0,H,,,18.0,Diodorus Siculus,Diodorus Sic:,18.0,Historians and Antiquaries Lawyers,Sicily,0.0,male,762.0,3553.0,https://en.wikipedia.org/wiki/Diodorus_Siculus,missing from MM10,-67.0,-21.0,"case3
",Europe,Italy,
,,,,Diogenes,,,-324.0,d.,62.0,HP,90.0,,104.0,Diogenes,Diogenes,6.0,Divines and Metaphysicians &cc, ,98.0,male,764.0,3555.0,https://en.wikipedia.org/wiki/Diogenes,https://en.wikipedia.org/wiki/Diogenes,-414.0,-324.0,case1,Asia|Europe,Turkey,
fl.,-200.0,,,"Diogenes, surnamed the Babylonian",,,,,62.0,HP Sto,,,107.0,Diogenes Bab.,Diogenes Bab:,9.0,Divines and Metaphysicians &cc,Turky in Asia,98.0,male,765.0,3556.0,https://en.wikipedia.org/wiki/Diogenes_of_Babylon,https://en.wikipedia.org/wiki/Diogenes_of_Babylon,-223.0,-177.0,"case3
",Asia|Asia|Asia|Africa,Seleucid Empire|Parthian Empire|Sasanian Empire,YearCh
,,,,Diogenes Laertius,,,122.0,d. ab.,62.0,H,,,19.0,Diogenes Laertius,D. Laertius,19.0,Historians and Antiquaries Lawyers,Italy,0.0,male,766.0,3557.0,https://en.wikipedia.org/wiki/Diogenes_La%C3%ABrtius,missing from MM10,77.0,122.0,case2,0,0,
,,,,Dion,,,-354.0,d.,62.0,,,,147.0,Dion,Dion,21.0,Statesmen and Warriors, ,126.0,male,767.0,3559.0,https://en.wikipedia.org/wiki/Dion_of_Syracuse,https://en.wikipedia.org/wiki/Dion_of_Syracuse,-399.0,-354.0,case2,Europe,Italy,
fl.,105.0,,,Dio,,,,,62.0,Cr,,,42.0,Dion Prusaeus,Dion Pruseus,20.0,Orators and Critics &cc,Turky in Asia,22.0,male,768.0,3549.0,https://en.wikipedia.org/wiki/Dio_Chrysostom,https://en.wikipedia.org/wiki/Dio_Chrysostom,82.0,128.0,"case3
",Asia|Europe,Turkey,
,,,,"Dionysius, pope, or bishop of Rome",,,265.0,d.,62.0,F,,,113.0,Dionysius,Dionysius A.,15.0,Divines and Metaphysicians &cc,Africa,98.0,male,769.0,3568.0,https://en.wikipedia.org/wiki/Pope_Dionysius_of_Alexandria,https://en.wikipedia.org/wiki/Pope_Dionysius_of_Alexandria,220.0,265.0,case2,Africa|Asia,Egypt,
,,https://books.google.com/books?id=aSNWAAAAYAAJ&pg=PA248&lpg=PA248&dq=dionysius+solar+year&source=bl&ots=IyBtJUlvq9&sig=ACfU3U0lAgG8RA7PWqBV1AB62zQvx_9epQ&hl=en&sa=X&ved=2ahUKEwjwiv_W_sfnAhVIo54KHZDzDskQ6AEwEXoECAsQAQ#v=onepage&q=dionysius%20solar%20year&f=false,,,,,-241.0,d. ab.,62.0,M,,,93.0,Dionysius Alex,Dionysius Al:,25.0,Mathematicians &cc Physicians,Turky in Europe,68.0,male,770.0,,0,0,-286.0,-241.0,case2,0,0,
fl.,-51.0,,,Dionysius of Halicarnassus,,,,,62.0,H,,,19.0,Dionysius Halicarnassensis,Dio: Halicarnass,19.0,Historians and Antiquaries Lawyers,Turky in Asia,0.0,male,772.0,3564.0,https://en.wikipedia.org/wiki/Dionysius_of_Halicarnassus,https://en.wikipedia.org/wiki/Dionysius_of_Halicarnassus,-74.0,-28.0,"case3
",Europe|Asia,Ancient Greece,
,,,,,,,-279.0,d.,62.0,HP,81.0,,105.0,Dionysius Heracleotes,Dionysius Her:,7.0,Divines and Metaphysicians &cc,0,98.0,male,773.0,3565.0,https://en.wikipedia.org/wiki/Dionysius_the_Renegade,https://en.wikipedia.org/wiki/Dionysius_the_Renegade,-360.0,-279.0,case1,0,0,
,,,,Dionysius II. or the Younger,,,-343.0,d. af.,62.0,,,,146.0,Dionysius Junior,Dionysius jun:,20.0,Statesmen and Warriors, ,126.0,male,774.0,3562.0,https://en.wikipedia.org/wiki/Dionysius_II_of_Syracuse,https://en.wikipedia.org/wiki/Dionysius_II_of_Syracuse,298.0,344.0,case8,Europe,Italy,
fl.,-2.0,,,"Dionysius, named Periegetes",,,,,62.0,P,,,43.0,Dionysius Perigetes,Dionysius Per:,1.0,Artists Poets,Africa,42.0,male,775.0,3563.0,https://en.wikipedia.org/wiki/Dionysius_Periegetes,https://en.wikipedia.org/wiki/Dionysius_Periegetes,-25.0,21.0,"case3
",Africa|Asia,Egypt,
,,,,Dionysius I. king or tyrant of Syracruse,,,-361.0,d.,62.0,Cr,,,143.0,Dionysius Senior,Dionysius,17.0,Statesmen and Warriors, ,126.0,male,776.0,9867.0,https://en.wikipedia.org/wiki/Dionysius_I_of_Syracuse,https://en.wikipedia.org/wiki/Dionysius_I_of_Syracuse,-406.0,-361.0,case2,Europe,Italy,Cat
,,,,"Dionysius, surnamed Exiguus, or the Little",,,540.0,d.,62.0,M,,,91.0,Dionysius the Monk,Dionysius,23.0,Mathematicians &cc Physicians,0,68.0,male,777.0,3570.0,https://en.wikipedia.org/wiki/Dionysius_Exiguus,https://en.wikipedia.org/wiki/Dionysius_Exiguus,495.0,540.0,case2,Europe|Africa|Asia,Ancient Rome,
fl.,156.0,,,Diophantus,,,,,62.0,M,,,88.0,Diophantus,Diophantus,20.0,Mathematicians &cc Physicians,Africa,68.0,male,778.0,3571.0,https://en.wikipedia.org/wiki/Diophantus,missing from MM10,133.0,179.0,"case3
",Africa|Asia,Egypt,
fl.,-23.0,,,"Dioscorides, Pedacius",,,,,62.0,Ph,,,74.0,Dioscorides,Dioscorides,6.0,Mathematicians &cc Physicians,Turky in Asia,68.0,male,779.0,3572.0,https://en.wikipedia.org/wiki/Pedanius_Dioscorides,https://en.wikipedia.org/wiki/Pedanius_Dioscorides,-46.0,0.0,"case3
",Asia|Europe,Turkey,
,,,,,,,-83.0,d. af.,62.0,HP Sto,,,108.0,Diotimus,Diotimus,10.0,Divines and Metaphysicians &cc,0,98.0,male,780.0,,https://en.wikipedia.org/wiki/Diotimus_the_Stoic,https://en.wikipedia.org/wiki/Diotimus_the_Stoic,38.0,84.0,case8,0,0,
,,,,"Dobson, William",,,1646.0,d.,62.0,Pa,36.0,,60.0,Dobson,Dobson,18.0,Artists Poets,Great Britain,42.0,male,781.0,9886.0,https://en.wikipedia.org/wiki/William_Dobson,https://en.wikipedia.org/wiki/William_Dobson,1610.0,1646.0,case1,Europe,United Kingdom,
,,,,"Doddridge, Philip",,,1752.0,d.,62.0,D,51.0,,107.0,Doddridge,Doddridge,9.0,Divines and Metaphysicians &cc,Great Britain,98.0,male,782.0,3580.0,https://en.wikipedia.org/wiki/Philip_Doddridge,https://en.wikipedia.org/wiki/Philip_Doddridge,1701.0,1752.0,case1,Europe,United Kingdom,
,,,,"Dodwell, Henry",,,1711.0,d.,62.0,D,69.0,,105.0,"Dodwell, Henry",Dodwell,7.0,Divines and Metaphysicians &cc,Great Britain,98.0,male,783.0,3585.0,https://en.wikipedia.org/wiki/Henry_Dodwell,https://en.wikipedia.org/wiki/Henry_Dodwell,1642.0,1711.0,case1,Europe,Ireland,
fl.,-562.0,,,,,,,,62.0,P,,,47.0,Dolon,Dolon,5.0,Artists Poets,Turky in Europe,42.0,male,784.0,,0,0,-585.0,-539.0,"case3
",0,0,
,,,,"Dominic, de Guzman",,,1221.0,d.,62.0,D,51.0,,109.0,Dominic,Dominic,11.0,Divines and Metaphysicians &cc,Spain,98.0,male,785.0,3597.0,https://en.wikipedia.org/wiki/Saint_Dominic,https://en.wikipedia.org/wiki/Saint_Dominic,1170.0,1221.0,case1,Europe,Spain,
,,,,Domenichino,,,1641.0,d.,62.0,Pa,60.0,,56.0,Dominichino,Domenichino,14.0,Artists Poets,Italy,42.0,male,786.0,3596.0,https://en.wikipedia.org/wiki/Domenichino,https://en.wikipedia.org/wiki/Domenichino,1581.0,1641.0,case1,Europe,Italy,
,,,,,,,933.0,d.,63.0,P,98.0,,45.0,Doreidi,Ebn Doreidi,3.0,Artists Poets,Persia,42.0,male,788.0,,https://en.wikipedia.org/wiki/Ibn_Duraid,https://en.wikipedia.org/wiki/Ibn_Duraid,835.0,933.0,case1,Asia,Iraq,
,,,,"Doria, Andrew",,,1560.0,d.,63.0,,95.0,,135.0,Doria,Doria,9.0,Statesmen and Warriors, ,126.0,male,789.0,3621.0,https://en.wikipedia.org/wiki/Andrea_Doria,https://en.wikipedia.org/wiki/Andrea_Doria,1465.0,1560.0,case1,Europe,Italy,
fl.,-1013.0,,,,,,,,63.0,,,,141.0,Dorus,Dorus,15.0,Statesmen and Warriors,0,126.0,male,790.0,,https://en.wikipedia.org/wiki/Dorus_(Deucalionid),https://en.wikipedia.org/wiki/Dorus_(Deucalionid),-1036.0,-990.0,"case3
",0,0,
fl.,-200.0,,,,,,,,63.0,M,,,81.0,Dositheus,Dositheus,13.0,Mathematicians &cc Physicians,0,68.0,male,791.0,3627.0,0,missing from MM10,-223.0,-177.0,"case3
",0,0,
fl.,-572.0,,,Draco,,,,,63.0,,,,147.0,Draco,Draco,21.0,Statesmen and Warriors,Turky in Europe,126.0,male,792.0,3641.0,https://en.wikipedia.org/wiki/Draco_(lawgiver),missing from MM10,-595.0,-549.0,"case3
",Europe,Greece,
fl.,440.0,,,,,,,,63.0,P,,,44.0,Dracontius,Dracontius,2.0,Artists Poets, ,42.0,male,793.0,,https://en.wikipedia.org/wiki/Dracontius,https://en.wikipedia.org/wiki/Dracontius,417.0,463.0,"case3
",Africa,Tunisia,
,,,,"Drake, sir Francis",,,1596.0,d.,63.0,,51.0,,151.0,Drake,Drake,25.0,Statesmen and Warriors,Great Britain,126.0,male,794.0,3644.0,https://en.wikipedia.org/wiki/Francis_Drake,https://en.wikipedia.org/wiki/Francis_Drake,1545.0,1596.0,case1,Europe,United Kingdom,
,,,,"Drusius or in Flemish Driesches, John",,,1616.0,d.,63.0,Cr,61.0,,38.0,Drusius,Drusius,16.0,Orators and Critics &cc,France,22.0,male,796.0,3668.0,https://en.wikipedia.org/wiki/Johannes_van_den_Driesche,https://en.wikipedia.org/wiki/Johannes_van_den_Driesche,1555.0,1616.0,case1,Europe,Belgium,
,,,,"Drusus, Nero Claudius",,,-9.0,d.,63.0,,30.0,,133.0,Drusus,Drusus,7.0,Statesmen and Warriors,Italy,126.0,male,797.0,3671.0,https://en.wikipedia.org/wiki/Nero_Claudius_Drusus,https://en.wikipedia.org/wiki/Nero_Claudius_Drusus,-39.0,-9.0,case1,Europe,Italy,
,,,,"Dryden, John",,,1701.0,d.,63.0,P,70.0,,50.0,Dryden,Dryden,8.0,Artists Poets,Great Britain,42.0,male,798.0,3674.0,https://en.wikipedia.org/wiki/John_Dryden,https://en.wikipedia.org/wiki/John_Dryden,1631.0,1701.0,case1,Europe,United Kingdom,
,,,,"Cange, Charles du Fresne du",,,1688.0,d.,63.0,Cr,78.0,,32.0,Du Fresne,Du Fresne,10.0,Orators and Critics &cc,France,22.0,male,799.0,2424.0,"https://en.wikipedia.org/wiki/Charles_du_Fresne,_sieur_du_Cange","https://en.wikipedia.org/wiki/Charles_du_Fresne,_sieur_du_Cange",1610.0,1688.0,case1,Europe,France,
,,,,"Dudley, John",,,1553.0,d.,63.0,,,,151.0,"Dudley, Duke of Northumberland",Dudley N.,25.0,Statesmen and Warriors,Great Britain,126.0,male,800.0,3696.0,"https://en.wikipedia.org/wiki/John_Dudley,_1st_Duke_of_Northumberland","https://en.wikipedia.org/wiki/John_Dudley,_1st_Duke_of_Northumberland",1508.0,1553.0,case2,Europe,United Kingdom,
,,,,"Dugdale, sir William",,,1686.0,d.,63.0,Ant,80.0,,12.0,"Dugdale, William",Dugdale,12.0,Historians and Antiquaries Lawyers,Great Britain,0.0,male,801.0,3702.0,https://en.wikipedia.org/wiki/William_Dugdale,missing from MM10,1606.0,1686.0,case1,Europe,United Kingdom,
,,,,"Douglass, Gawin",,,1521.0,d.,63.0,P,,,51.0,"Duglas, Gawin",G. Duglas,9.0,Artists Poets, ,42.0,male,802.0,9887.0,https://en.wikipedia.org/wiki/Gavin_Douglas,https://en.wikipedia.org/wiki/Gavin_Douglas,1476.0,1521.0,case2,Europe,United Kingdom,
fl.,-260.0,,,"Duillius, C.",,,,,63.0,,,,146.0,Duilius,Duillius,20.0,Statesmen and Warriors,Italy,126.0,male,803.0,3705.0,https://en.wikipedia.org/wiki/Gaius_Duilius,https://en.wikipedia.org/wiki/Gaius_Duilius,-283.0,-237.0,"case3
",0,0,
,,,,"Duns, John",,,1308.0,d.,62.0,D,,,120.0,"Duns, Scotus",Duns Scotus,22.0,Divines and Metaphysicians &cc,Great Britain,98.0,male,804.0,3729.0,https://en.wikipedia.org/wiki/Duns_Scotus,missing from MM10,1263.0,1308.0,case2,Europe,United Kingdom,
,,,,Dunstan,,,988.0,d.,63.0,D,,,122.0,Dunstan,Dunstan,24.0,Divines and Metaphysicians &cc,Great Britain,98.0,male,805.0,3730.0,https://en.wikipedia.org/wiki/Dunstan,https://en.wikipedia.org/wiki/Dunstan,943.0,988.0,case2,Europe,United Kingdom,
,,,,"Dupin, Lewis Ellis",,,1719.0,d.,63.0,H,62.0,,12.0,Dupin,Dupin,12.0,Historians and Antiquaries Lawyers,France,0.0,male,806.0,3733.0,https://en.wikipedia.org/wiki/Louis_Ellies_Dupin,https://en.wikipedia.org/wiki/Louis_Ellies_Dupin,1657.0,1719.0,case1,Europe,France,
,,,,"Durand, William",,,1296.0,d.,63.0,L,,,3.0,Durandus,Durandus,3.0,Historians and Antiquaries Lawyers,France,0.0,male,807.0,3743.0,https://en.wikipedia.org/wiki/Guillaume_Durand,https://en.wikipedia.org/wiki/Guillaume_Durand,1251.0,1296.0,case2,Europe,France,
,,,,"Durer, Albert",,,1528.0,d.,63.0,Pa,57.0,,59.0,"Durer, Albert",A. Durer,17.0,Artists Poets,Germany,42.0,male,808.0,9888.0,https://en.wikipedia.org/wiki/Albrecht_D%C3%BCrer,https://en.wikipedia.org/wiki/Albrecht_D%C3%BCrer,1471.0,1528.0,case1,Europe,Germany,
fl.,1122.0,,,Edmer or Eadmer,,,,,63.0,H,,,21.0,Eadmerus,,21.0,Historians and Antiquaries Lawyers,Great Britain,0.0,male,809.0,3773.0,https://en.wikipedia.org/wiki/Eadmer,https://en.wikipedia.org/wiki/Eadmer,1099.0,1145.0,"case3
",0,0,
,,,,"Echard, Lawrence",,,1730.0,d.,63.0,H,59.0,ab.,17.0,Echard,Echard,17.0,Historians and Antiquaries Lawyers,Great Britain,0.0,male,810.0,3765.0,https://en.wikipedia.org/wiki/Laurence_Echard,https://en.wikipedia.org/wiki/Laurence_Echard,1671.0,1730.0,case4,0,0,
,,,,Edgar,,,975.0,d.,63.0,,32.0,,147.0,Edgar,Edgar,21.0,Statesmen and Warriors,Great Britain,126.0,male,811.0,3771.0,https://en.wikipedia.org/wiki/Edgar_the_Peaceful,https://en.wikipedia.org/wiki/Edgar_the_Peaceful,943.0,975.0,case1,Europe,Kingdom of Wessex,
,,,,,,,1120.0,d. af.,63.0,,70.0,ab.,150.0,Edgar Atheling,Edgar Ath:,24.0,Statesmen and Warriors,Germany,126.0,male,812.0,987.0,https://en.wikipedia.org/wiki/Edgar_%C3%86theling,https://en.wikipedia.org/wiki/Edgar_%C3%86theling,1075.0,1121.0,case8,Europe,Kingdom of Hungary,
,,,,Edward I. (of the Norman line),,,1307.0,d.,64.0,,68.0,,150.0,Edward 1st of England,Edward 1st,24.0,Statesmen and Warriors,Great Britain,126.0,male,813.0,3779.0,https://en.wikipedia.org/wiki/Edward_I_of_England,https://en.wikipedia.org/wiki/Edward_I_of_England,1239.0,1307.0,case1,Europe,United Kingdom,
,,,,Edward III. ,,,1377.0,d.,64.0,,63.0,,149.0,Edward 3rd of England,Edward 3d,23.0,Statesmen and Warriors,Great Britain,126.0,male,814.0,9869.0,https://en.wikipedia.org/wiki/Edward_III_of_England,https://en.wikipedia.org/wiki/Edward_III_of_England,1314.0,1377.0,case1,Europe,United Kingdom,
,,,,"Edward, surnamed the Confessor",,,1066.0,d.,63.0,,64.0,,126.0,Edward Confessor,Edward Conf:,0.0,Statesmen and Warriors,Great Britain,126.0,male,815.0,9870.0,https://en.wikipedia.org/wiki/Edward_the_Confessor,https://en.wikipedia.org/wiki/Edward_the_Confessor,1002.0,1066.0,case1,Europe,United Kingdom,
,,,,"Edward, surnamed the Martyr",,,978.0,d.,63.0,,19.0,,150.0,Edward Martyr,Edwd Mar:,24.0,Statesmen and Warriors,Great Britain,126.0,male,816.0,3778.0,https://en.wikipedia.org/wiki/Edward_the_Martyr,https://en.wikipedia.org/wiki/Edward_the_Martyr,959.0,978.0,case1,Europe,Kingdom of Wessex,
,,,,,,,633.0,d.,64.0,,,,152.0,"Edwin, of Kent",Edwin,26.0,Statesmen and Warriors,Great Britain,126.0,male,817.0,,https://en.wikipedia.org/wiki/Edwin_of_Northumbria,https://en.wikipedia.org/wiki/Edwin_of_Northumbria,588.0,633.0,case2,Europe,United Kingdom,
,,,,Egbert,,,838.0,d.,64.0,,,,150.0,Egbert,Egbert,24.0,Statesmen and Warriors,Great Britain,126.0,male,818.0,3795.0,"https://en.wikipedia.org/wiki/Ecgberht,_King_of_Wessex","https://en.wikipedia.org/wiki/Ecgberht,_King_of_Wessex",793.0,838.0,case2,Europe,Kingdom of Wessex,
,,,,,,,465.0,d.,64.0,,,,139.0,Egidius,Egidius,13.0,Statesmen and Warriors,France,126.0,male,819.0,,https://en.wikipedia.org/wiki/Aegidius,https://en.wikipedia.org/wiki/Aegidius,420.0,465.0,case2,Europe,France,
,,,,,,,842.0,d.,64.0,H,,,15.0,Eginhart,Eginhart,15.0,Historians and Antiquaries Lawyers,Germany,0.0,male,820.0,9889.0,https://en.wikipedia.org/wiki/Einhard,https://en.wikipedia.org/wiki/Einhard,797.0,842.0,case2,Europe,Germany,
,950.0,,,,,,,,-99.0,,,,120.0,Elfric,Elfric,22.0,Divines and Metaphysicians &cc,Great Britain,98.0,male,822.0,,https://en.wikipedia.org/wiki/%C3%86lfric_of_Abingdon,https://en.wikipedia.org/wiki/%C3%86lfric_of_Abingdon,,0.0,,Europe,United Kingdom,NI
fl.,1534.0,,,"Elias, Levita",,,,,64.0,J,,,99.0,"Elias, Levita",El. Levita,1.0,Divines and Metaphysicians &cc,Germany,98.0,male,823.0,3812.0,https://en.wikipedia.org/wiki/Elia_Levita,https://en.wikipedia.org/wiki/Elia_Levita,1511.0,1557.0,"case3
",Europe,Germany,
,,,,"Elijah, sometimes called Elias",,,-896.0,d.,64.0,J,,,101.0,Elijah,Elijah,3.0,Divines and Metaphysicians &cc,0,98.0,male,824.0,3815.0,https://en.wikipedia.org/wiki/Elijah,missing from MM10,-941.0,-896.0,case2,0,0,
,,,,Elishah,,,-830.0,d. ab.,64.0,J,,,103.0,Elishah,Elisha,5.0,Divines and Metaphysicians &cc,0,98.0,male,825.0,3821.0,https://en.wikipedia.org/wiki/Elisha,missing from MM10,-875.0,-830.0,case2,0,0,
,,,,,,,514.0,d.,64.0,,,,151.0,Ella,Ella,25.0,Statesmen and Warriors,Great Britain,126.0,male,826.0,,https://en.wikipedia.org/wiki/%C3%86lle_of_Sussex,https://en.wikipedia.org/wiki/%C3%86lle_of_Sussex,469.0,514.0,case2,0,0,
fl.,1595.0,,,,,,,,64.0,Pe,,,58.0,Elzevir L,Elzevir,16.0,Artists Poets,France,42.0,male,827.0,3841.0,https://en.wikipedia.org/wiki/Lodewijk_Elzevir,https://en.wikipedia.org/wiki/Lodewijk_Elzevir,1572.0,1618.0,"case3
",Europe,Belgium,Cat
,,,,"Emanuel, king of Portugal",,,1521.0,d.,64.0,,52.0,,137.0,Emanuel of Portugal,Emanuel,11.0,Statesmen and Warriors,Portugal,126.0,male,828.0,3842.0,https://en.wikipedia.org/wiki/Manuel_I_of_Portugal,https://en.wikipedia.org/wiki/Manuel_I_of_Portugal,1469.0,1521.0,case1,Europe,Portugal,
,,,,Empedocles,,,-413.0,,64.0,HP Ital,60.0,,125.0,Empedocles,Empedocles,27.0,Divines and Metaphysicians &cc,Sicily,98.0,male,829.0,3846.0,https://en.wikipedia.org/wiki/Empedocles,missing from MM10,,413.0,,Europe,Italy,
,,,,,,,-169.0,d.,64.0,P,70.0,,51.0,Ennius,Ennius,9.0,Artists Poets,Italy,42.0,male,830.0,3854.0,https://en.wikipedia.org/wiki/Ennius,missing from MM10,-239.0,-169.0,case1,Europe,Italy,
,,,,"Ennodius, Magnus Felix",,,521.0,d.,64.0,F,48.0,,104.0,Ennodius,Ennodius,6.0,Divines and Metaphysicians &cc,France,98.0,male,831.0,3855.0,https://en.wikipedia.org/wiki/Magnus_Felix_Ennodius,https://en.wikipedia.org/wiki/Magnus_Felix_Ennodius,473.0,521.0,case1,Europe,France,
,,,,Epaminondas,,,363.0,d.,64.0,,,,144.0,Epaminondas,Epaminondas,18.0,Statesmen and Warriors,Turky in Europe,126.0,male,832.0,3862.0,https://en.wikipedia.org/wiki/Epaminondas,missing from MM10,318.0,363.0,case2,Europe|Asia,Ancient Greece,YearCh
fl.,-351.0,,,Ephorus,,,,,64.0,H,,,16.0,Ephorus,Ephorus,16.0,Historians and Antiquaries Lawyers,Turky in Asia,0.0,male,833.0,3863.0,https://en.wikipedia.org/wiki/Ephorus,https://en.wikipedia.org/wiki/Ephorus,-374.0,-328.0,"case3
",Asia|Europe,Turkey,
,,,,"Ephrem or Ephraim, called the Syrian",,,378.0,d.,64.0,F,,,106.0,"Ephrem, Syrus",Ephrem,8.0,Divines and Metaphysicians &cc,Turky in Asia,98.0,male,834.0,3865.0,https://en.wikipedia.org/wiki/Ephrem_the_Syrian,https://en.wikipedia.org/wiki/Ephrem_the_Syrian,333.0,378.0,case2,Asia|Europe,Turkey,
fl.,-480.0,,,Epicharmus,,,,,64.0,HP Ital,,,123.0,Epicharmus,Epicharmus,25.0,Divines and Metaphysicians &cc,0,98.0,male,835.0,3866.0,https://en.wikipedia.org/wiki/Epicharmus_of_Kos,https://en.wikipedia.org/wiki/Epicharmus_of_Kos,-503.0,-457.0,"case3
",Europe|Europe,Italy|Greece,
,,,,Epictetus,,,161.0,d. ab.,64.0,HP,,,122.0,Epicterus,Epicterus,24.0,Divines and Metaphysicians &cc,Turky in Asia,98.0,male,836.0,3867.0,https://en.wikipedia.org/wiki/Epictetus,https://en.wikipedia.org/wiki/Epictetus,116.0,161.0,case2,Asia|Europe,Turkey,
